product_code,product_name,txn_date,txn_nep_month,txn_nep_date,account_id,amount,channel,theater,user_type,last_txn_before_bhadra,first_active_after_bhadra,active_difference,churn_or_not,day_of_week
ES-1911290038,Regal Cinemas Pvt. Ltd.. ( Butwal),2025-09-06,Bhadra,21,2174010,1640.0,WEB,Regal Cinemas Pvt. Ltd.. ( Butwal),Old User,16/08/2025,17/08/2025,1.0,Not Churn,Saturday
Qfx_Jalma,QFX Jalma Bharatpur,2025-09-06,Bhadra,21,2186846,480.0,WEB,QFX Jalma Bharatpur,Old User,01/08/2025,18/08/2025,17.0,Not Churn,Saturday
NP-ES-MOVIES-CHITWANCINE,Chitwan Cineplex Pvt. Ltd.,2025-10-09,Ashoj,23,2186846,760.0,GPRS,Chitwan Cineplex Pvt. Ltd.,Old User,01/08/2025,18/08/2025,17.0,Not Churn,Thursday
QFX_labim,QFX Labim,2025-08-30,Bhadra,14,2209625,1920.0,WEB,QFX Labim,Old User,15/08/2025,17/08/2025,2.0,Not Churn,Saturday
NP-ES-MOVIES-LABIM,Qfx Labim,2025-10-14,Ashoj,28,2209625,1560.0,GPRS,Qfx Labim,Old User,15/08/2025,17/08/2025,2.0,Not Churn,Tuesday
NP-ES-CHITWANCINE,Chitwan Cineplex Pvt. Ltd.,2025-09-02,Bhadra,17,2228308,960.0,WEB,Chitwan Cineplex Pvt. Ltd.,Old User,15/08/2025,18/08/2025,3.0,Not Churn,Tuesday
NP-ES-MOVIES-CHITWANCINE,Chitwan Cineplex Pvt. Ltd.,2025-10-14,Ashoj,28,2228308,1280.0,GPRS,Chitwan Cineplex Pvt. Ltd.,Old User,15/08/2025,18/08/2025,3.0,Not Churn,Tuesday
NP-ES-MOVIES-QFXBIRGUNJ,Skyline moives (QFX Birgunj ),2025-09-25,Ashoj,9,2235022,2400.0,GPRS,Skyline moives (QFX Birgunj ),Old User,15/08/2025,18/08/2025,3.0,Not Churn,Thursday
NP-ES-QFXBIRGUNJ,Skyline moives (QFX Birgunj ),2025-08-21,Bhadra,5,2235022,900.0,WEB,Skyline moives (QFX Birgunj ),Old User,15/08/2025,18/08/2025,3.0,Not Churn,Thursday
NP-ES-MOVIES-LABIM,Qfx Labim,2025-10-05,Ashoj,19,2243948,940.0,GPRS,Qfx Labim,Old User,07/08/2025,28/08/2025,21.0,Not Churn,Sunday
bigmovies,Bigmovies,2025-08-28,Bhadra,12,2243948,925.0,WEB,Bigmovies,Old User,07/08/2025,28/08/2025,21.0,Not Churn,Thursday
NP-ES-MOVIES-CIVIL,QFX Civil,2025-10-14,Ashoj,28,2244619,860.0,GPRS,QFX Civil,Old User,14/08/2025,18/08/2025,4.0,Not Churn,Tuesday
NP-ES-QSCINEMA,Q's Cinema_QFX,2025-08-30,Bhadra,14,2244619,1080.0,WEB,Q's Cinema_QFX,Old User,14/08/2025,18/08/2025,4.0,Not Churn,Saturday
ES-1911290038,Regal Cinemas Pvt. Ltd.. ( Butwal),2025-09-05,Bhadra,20,2271929,660.0,WEB,Regal Cinemas Pvt. Ltd.. ( Butwal),Old User,16/08/2025,17/08/2025,1.0,Not Churn,Friday
ES-1911290038,Regal Cinemas Pvt. Ltd.. ( Butwal),2025-08-29,Bhadra,13,2271929,330.0,WEB,Regal Cinemas Pvt. Ltd.. ( Butwal),Old User,16/08/2025,17/08/2025,1.0,Not Churn,Friday
NP-ES-MOVIES-RB,Regal Cinemas ( Butwal),2025-09-29,Ashoj,13,2271929,660.0,GPRS,Regal Cinemas ( Butwal),Old User,16/08/2025,17/08/2025,1.0,Not Churn,Monday
NP-ES-ELEMENTS,Elements Movies (QFX),2025-08-20,Bhadra,4,2271929,540.0,WEB,Elements Movies (QFX),Old User,16/08/2025,17/08/2025,1.0,Not Churn,Wednesday
NP-ES-MOVIES-RBHR,Regal Cinemas Pvt. Ltd.,2025-10-05,Ashoj,19,2278325,860.0,GPRS,Regal Cinemas Pvt. Ltd.,Old User,16/08/2025,18/08/2025,2.0,Not Churn,Sunday
ES-1911060096,Regal Cinemas Pvt. Ltd. ( Bhaktapur),2025-08-23,Bhadra,7,2278325,3240.0,WEB,Regal Cinemas Pvt. Ltd. ( Bhaktapur),Old User,16/08/2025,18/08/2025,2.0,Not Churn,Saturday
ES-1911060096,Regal Cinemas Pvt. Ltd. ( Bhaktapur),2025-09-03,Bhadra,18,2281608,750.0,WEB,Regal Cinemas Pvt. Ltd. ( Bhaktapur),Old User,16/08/2025,17/08/2025,1.0,Not Churn,Wednesday
ES-1911060096,Regal Cinemas Pvt. Ltd. ( Bhaktapur),2025-09-07,Bhadra,22,2281608,1320.0,WEB,Regal Cinemas Pvt. Ltd. ( Bhaktapur),Old User,16/08/2025,17/08/2025,1.0,Not Churn,Sunday
ES-1911060096,Regal Cinemas Pvt. Ltd. ( Bhaktapur),2025-10-01,Ashoj,15,2281608,4000.0,WEB,Regal Cinemas Pvt. Ltd. ( Bhaktapur),Old User,16/08/2025,17/08/2025,1.0,Not Churn,Wednesday
NP-ES-MOVIES-RBHR,Regal Cinemas Pvt. Ltd.,2025-10-08,Ashoj,22,2281608,750.0,GPRS,Regal Cinemas Pvt. Ltd.,Old User,16/08/2025,17/08/2025,1.0,Not Churn,Wednesday
NP-ES-MOVIES-RBHR,Regal Cinemas Pvt. Ltd.,2025-10-11,Ashoj,25,2298182,1560.0,GPRS,Regal Cinemas Pvt. Ltd.,Old User,15/08/2025,18/08/2025,3.0,Not Churn,Saturday
NP-ES-ONECINEMA,One Cinema- Baneshwor ( Ticket Purchase),2025-09-05,Bhadra,20,2298182,900.0,WEB,One Cinema- Baneshwor ( Ticket Purchase),Old User,15/08/2025,18/08/2025,3.0,Not Churn,Friday
ES-1911060096,Regal Cinemas Pvt. Ltd. ( Bhaktapur),2025-08-31,Bhadra,15,2298182,880.0,WEB,Regal Cinemas Pvt. Ltd. ( Bhaktapur),Old User,15/08/2025,18/08/2025,3.0,Not Churn,Sunday
NP-ES-MOVIES-RBHR,Regal Cinemas Pvt. Ltd.,2025-10-06,Ashoj,20,2298587,350.0,GPRS,Regal Cinemas Pvt. Ltd.,Old User,14/08/2025,17/08/2025,3.0,Not Churn,Monday
NP-ES-OCULARH,Ocular Holding,2025-09-28,Ashoj,12,2298587,1750.0,WEB,Ocular Holding,Old User,14/08/2025,17/08/2025,3.0,Not Churn,Sunday
NP-ES-OCULARH,Ocular Holding,2025-08-20,Bhadra,4,2298587,500.0,WEB,Ocular Holding,Old User,14/08/2025,17/08/2025,3.0,Not Churn,Wednesday
NP-ES-OCULARH,Ocular Holding,2025-09-20,Ashoj,4,2298587,250.0,WEB,Ocular Holding,Old User,14/08/2025,17/08/2025,3.0,Not Churn,Saturday
NP-ES-OCULARH,Ocular Holding,2025-08-23,Bhadra,7,2298587,440.0,WEB,Ocular Holding,Old User,14/08/2025,17/08/2025,3.0,Not Churn,Saturday
NP-ES-MOVIES-RBHR,Regal Cinemas Pvt. Ltd.,2025-10-08,Ashoj,22,2298587,750.0,GPRS,Regal Cinemas Pvt. Ltd.,Old User,14/08/2025,17/08/2025,3.0,Not Churn,Wednesday
NP-ES-MOVIES-RBHR,Regal Cinemas Pvt. Ltd.,2025-09-21,Ashoj,5,2330579,1040.0,GPRS,Regal Cinemas Pvt. Ltd.,Old User,14/08/2025,17/08/2025,3.0,Not Churn,Sunday
ES-1911060096,Regal Cinemas Pvt. Ltd. ( Bhaktapur),2025-08-17,Bhadra,1,2330579,1040.0,WEB,Regal Cinemas Pvt. Ltd. ( Bhaktapur),Old User,14/08/2025,17/08/2025,3.0,Not Churn,Sunday
FCUBECINEMAS,FCube Cinemas,2025-08-17,Bhadra,1,2355802,1160.0,WEB,FCube Cinemas,Old User,12/05/2025,17/08/2025,97.0,3 Months Churn,Sunday
NP-ES-MOVIES-CINEM,Q's Cinemas,2025-10-03,Ashoj,17,2355802,2340.0,GPRS,Q's Cinemas,Old User,12/05/2025,17/08/2025,97.0,3 Months Churn,Friday
FCUBECINEMAS,FCube Cinemas,2025-08-29,Bhadra,13,2355802,960.0,WEB,FCube Cinemas,Old User,12/05/2025,17/08/2025,97.0,3 Months Churn,Friday
NP-ES-MOVIES-LABIM,Qfx Labim,2025-09-30,Ashoj,14,2378795,960.0,GPRS,Qfx Labim,Old User,15/08/2025,17/08/2025,2.0,Not Churn,Tuesday
QFX_civil,QFX Civil,2025-08-17,Bhadra,1,2378795,880.0,WEB,QFX Civil,Old User,15/08/2025,17/08/2025,2.0,Not Churn,Sunday
ES-1911060096,Regal Cinemas Pvt. Ltd. ( Bhaktapur),2025-08-20,Bhadra,4,2396328,500.0,WEB,Regal Cinemas Pvt. Ltd. ( Bhaktapur),Old User,02/08/2025,20/08/2025,18.0,Not Churn,Wednesday
NP-ES-MOVIES-RBHR,Regal Cinemas Pvt. Ltd.,2025-10-03,Ashoj,17,2396328,2600.0,GPRS,Regal Cinemas Pvt. Ltd.,Old User,02/08/2025,20/08/2025,18.0,Not Churn,Friday
eSewa_MidTown,MIDTOWN CINEMAS,2025-09-02,Bhadra,17,2396695,400.0,WEB,MIDTOWN CINEMAS,Deleted User,15/08/2025,18/08/2025,3.0,Not Churn,Tuesday
NP-ES-MOVIES-QFXPKR,QFX Cinemas,2025-10-08,Ashoj,22,2396695,200.0,GPRS,QFX Cinemas,Deleted User,15/08/2025,18/08/2025,3.0,Not Churn,Wednesday
eSewa_MidTown,MIDTOWN CINEMAS,2025-10-14,Ashoj,28,2396695,400.0,WEB,MIDTOWN CINEMAS,Deleted User,15/08/2025,18/08/2025,3.0,Not Churn,Tuesday
NP-ES-MOVIES-RBHR,Regal Cinemas Pvt. Ltd.,2025-10-14,Ashoj,28,2402682,1980.0,GPRS,Regal Cinemas Pvt. Ltd.,Old User,11/08/2025,18/08/2025,7.0,Not Churn,Tuesday
QFX_labim,QFX Labim,2025-08-29,Bhadra,13,2402682,1920.0,WEB,QFX Labim,Old User,11/08/2025,18/08/2025,7.0,Not Churn,Friday
NP-ES-QBOX,iNi Cinemas - Butwal,2025-09-16,Bhadra,31,2403505,1980.0,WEB,iNi Cinemas - Butwal,Old User,14/08/2025,22/08/2025,8.0,Not Churn,Tuesday
NP-ES-MOVIES-RB,Regal Cinemas ( Butwal),2025-10-07,Ashoj,21,2403505,280.0,GPRS,Regal Cinemas ( Butwal),Old User,14/08/2025,22/08/2025,8.0,Not Churn,Tuesday
NP-ES-MOVIES-CHITWANCINE,Chitwan Cineplex Pvt. Ltd.,2025-10-09,Ashoj,23,2412339,190.0,GPRS,Chitwan Cineplex Pvt. Ltd.,Old User,15/08/2025,17/08/2025,2.0,Not Churn,Thursday
NP-ES-CHITWANCINE,Chitwan Cineplex Pvt. Ltd.,2025-08-17,Bhadra,1,2412339,1600.0,WEB,Chitwan Cineplex Pvt. Ltd.,Old User,15/08/2025,17/08/2025,2.0,Not Churn,Sunday
NP-ES-CHITWANCINE,Chitwan Cineplex Pvt. Ltd.,2025-08-26,Bhadra,10,2412339,1640.0,WEB,Chitwan Cineplex Pvt. Ltd.,Old User,15/08/2025,17/08/2025,2.0,Not Churn,Tuesday
NP-ES-CHITWANCINE,Chitwan Cineplex Pvt. Ltd.,2025-09-29,Ashoj,13,2412339,1140.0,WEB,Chitwan Cineplex Pvt. Ltd.,Old User,15/08/2025,17/08/2025,2.0,Not Churn,Monday
NP-ES-MOVIES-QFXBIRGUNJ,Skyline moives (QFX Birgunj ),2025-10-02,Ashoj,16,2437226,380.0,GPRS,Skyline moives (QFX Birgunj ),Deleted User,06/08/2025,17/08/2025,11.0,Not Churn,Thursday
NP-ES-SIMARABC,iNi Cinemas - KSR Simara,2025-08-17,Bhadra,1,2437226,600.0,WEB,iNi Cinemas - KSR Simara,Deleted User,06/08/2025,17/08/2025,11.0,Not Churn,Sunday
NP-ES-MOVIES-CHITWANCINE,Chitwan Cineplex Pvt. Ltd.,2025-10-02,Ashoj,16,2471804,760.0,GPRS,Chitwan Cineplex Pvt. Ltd.,Deleted User,14/08/2025,17/08/2025,3.0,Not Churn,Thursday
NP-ES-CHITWANCINE,Chitwan Cineplex Pvt. Ltd.,2025-08-22,Bhadra,6,2471804,380.0,WEB,Chitwan Cineplex Pvt. Ltd.,Deleted User,14/08/2025,17/08/2025,3.0,Not Churn,Friday
NP-ES-MOVIES-RBHR,Regal Cinemas Pvt. Ltd.,2025-10-01,Ashoj,15,2475451,2200.0,GPRS,Regal Cinemas Pvt. Ltd.,Old User,08/08/2025,01/09/2025,24.0,Not Churn,Wednesday
FCUBECINEMAS,FCube Cinemas,2025-09-01,Bhadra,16,2475451,480.0,WEB,FCube Cinemas,Old User,08/08/2025,01/09/2025,24.0,Not Churn,Monday
NP-ES-QFXBIRGUNJ,Skyline moives (QFX Birgunj ),2025-09-05,Bhadra,20,2477616,450.0,WEB,Skyline moives (QFX Birgunj ),Old User,16/08/2025,19/08/2025,3.0,Not Churn,Friday
NP-ES-MOVIES-QFXBIRGUNJ,Skyline moives (QFX Birgunj ),2025-10-02,Ashoj,16,2477616,645.0,GPRS,Skyline moives (QFX Birgunj ),Old User,16/08/2025,19/08/2025,3.0,Not Churn,Thursday
FCUBECINEMAS,FCube Cinemas,2025-08-19,Bhadra,3,2485694,680.0,WEB,FCube Cinemas,Old User,08/08/2025,17/08/2025,9.0,Not Churn,Tuesday
NP-ES-MOVIES-QFXPKR,QFX Cinemas,2025-10-10,Ashoj,24,2485694,1560.0,GPRS,QFX Cinemas,Old User,08/08/2025,17/08/2025,9.0,Not Churn,Friday
NP-ES-MOVIES-LABIM,Qfx Labim,2025-10-12,Ashoj,26,2495711,1120.0,GPRS,Qfx Labim,Old User,15/08/2025,17/08/2025,2.0,Not Churn,Sunday
NP-ES-QFXDURBAR,QFX Durbar Cinemax,2025-09-07,Bhadra,22,2495711,2800.0,WEB,QFX Durbar Cinemax,Old User,15/08/2025,17/08/2025,2.0,Not Churn,Sunday
NP-ES-MOVIES-RBHR,Regal Cinemas Pvt. Ltd.,2025-10-10,Ashoj,24,2499375,2600.0,GPRS,Regal Cinemas Pvt. Ltd.,Old User,16/08/2025,18/08/2025,2.0,Not Churn,Friday
NP-ES-ONECINEMA,One Cinema- Baneshwor ( Ticket Purchase),2025-09-16,Bhadra,31,2499375,500.0,WEB,One Cinema- Baneshwor ( Ticket Purchase),Old User,16/08/2025,18/08/2025,2.0,Not Churn,Tuesday
NP-ES-MOVIES-QFXPKR,QFX Cinemas,2025-10-04,Ashoj,18,2538096,780.0,GPRS,QFX Cinemas,Old User,16/08/2025,17/08/2025,1.0,Not Churn,Saturday
NP-ES-QFXDURBAR,QFX Durbar Cinemax,2025-10-01,Ashoj,15,2538096,1400.0,WEB,QFX Durbar Cinemax,Old User,16/08/2025,17/08/2025,1.0,Not Churn,Wednesday
NP-ES-QFXDURBAR,QFX Durbar Cinemax,2025-09-30,Ashoj,14,2538096,4200.0,WEB,QFX Durbar Cinemax,Old User,16/08/2025,17/08/2025,1.0,Not Churn,Tuesday
NP-ES-QFXDURBAR,QFX Durbar Cinemax,2025-09-26,Ashoj,10,2538096,2800.0,WEB,QFX Durbar Cinemax,Old User,16/08/2025,17/08/2025,1.0,Not Churn,Friday
NP-ES-QFXDURBAR,QFX Durbar Cinemax,2025-09-07,Bhadra,22,2538096,2800.0,WEB,QFX Durbar Cinemax,Old User,16/08/2025,17/08/2025,1.0,Not Churn,Sunday
NP-ES-MOVIES-RB,Regal Cinemas ( Butwal),2025-10-08,Ashoj,22,2547913,280.0,GPRS,Regal Cinemas ( Butwal),Old User,16/08/2025,17/08/2025,1.0,Not Churn,Wednesday
NP-ES-QBOX,iNi Cinemas - Butwal,2025-08-23,Bhadra,7,2547913,330.0,WEB,iNi Cinemas - Butwal,Old User,16/08/2025,17/08/2025,1.0,Not Churn,Saturday
NP-ES-QBOX,iNi Cinemas - Butwal,2025-08-30,Bhadra,14,2554734,660.0,WEB,iNi Cinemas - Butwal,Old User,06/08/2025,17/08/2025,11.0,Not Churn,Saturday
NP-ES-QBOX,iNi Cinemas - Butwal,2025-10-04,Ashoj,18,2554734,540.0,WEB,iNi Cinemas - Butwal,Old User,06/08/2025,17/08/2025,11.0,Not Churn,Saturday
NP-ES-QBOX,iNi Cinemas - Butwal,2025-08-17,Bhadra,1,2554734,540.0,WEB,iNi Cinemas - Butwal,Old User,06/08/2025,17/08/2025,11.0,Not Churn,Sunday
NP-ES-MOVIES-RB,Regal Cinemas ( Butwal),2025-10-03,Ashoj,17,2554734,660.0,GPRS,Regal Cinemas ( Butwal),Old User,06/08/2025,17/08/2025,11.0,Not Churn,Friday
NP-ES-MOVIES-RB,Regal Cinemas ( Butwal),2025-10-10,Ashoj,24,2558887,330.0,GPRS,Regal Cinemas ( Butwal),Old User,16/08/2025,17/08/2025,1.0,Not Churn,Friday
ES-1911290038,Regal Cinemas Pvt. Ltd.. ( Butwal),2025-08-23,Bhadra,7,2558887,660.0,WEB,Regal Cinemas Pvt. Ltd.. ( Butwal),Old User,16/08/2025,17/08/2025,1.0,Not Churn,Saturday
NP-ES-MOVIES-LABIM,Qfx Labim,2025-09-29,Ashoj,13,2603743,3360.0,GPRS,Qfx Labim,Old User,15/08/2025,26/08/2025,11.0,Not Churn,Monday
QFX_labim,QFX Labim,2025-08-26,Bhadra,10,2603743,581.0,WEB,QFX Labim,Old User,15/08/2025,26/08/2025,11.0,Not Churn,Tuesday
eSewa_QFXChhaya,QFX Chhaya Centre,2025-10-12,Ashoj,26,2603743,780.0,WEB,QFX Chhaya Centre,Old User,15/08/2025,26/08/2025,11.0,Not Churn,Sunday
NP-ES-MOVIES-QFXPKR,QFX Cinemas,2025-10-05,Ashoj,19,2608951,2340.0,GPRS,QFX Cinemas,Old User,16/08/2025,18/08/2025,2.0,Not Churn,Sunday
NP-ES-MOVIES-CIVIL,QFX Civil,2025-09-23,Ashoj,7,2608951,2100.0,GPRS,QFX Civil,Old User,16/08/2025,18/08/2025,2.0,Not Churn,Tuesday
QFX_civil,QFX Civil,2025-08-31,Bhadra,15,2608951,1750.0,WEB,QFX Civil,Old User,16/08/2025,18/08/2025,2.0,Not Churn,Sunday
NP-ES-MOVIES-QFXPKR,QFX Cinemas,2025-10-04,Ashoj,18,2608951,2730.0,GPRS,QFX Cinemas,Old User,16/08/2025,18/08/2025,2.0,Not Churn,Saturday
NP-ES-MOVIES-CIVIL,QFX Civil,2025-10-07,Ashoj,21,2610828,1750.0,GPRS,QFX Civil,Old User,16/08/2025,22/08/2025,6.0,Not Churn,Tuesday
NP-ES-CINEROYALE,Cineroyale,2025-09-20,Ashoj,4,2610828,2000.0,WEB,Cineroyale,Old User,16/08/2025,22/08/2025,6.0,Not Churn,Saturday
NP-ES-CINEROYALE,Cineroyale,2025-10-03,Ashoj,17,2610828,3600.0,WEB,Cineroyale,Old User,16/08/2025,22/08/2025,6.0,Not Churn,Friday
NP-ES-CINEROYALE,Cineroyale,2025-08-30,Bhadra,14,2610828,600.0,WEB,Cineroyale,Old User,16/08/2025,22/08/2025,6.0,Not Churn,Saturday
NP-ES-CINEROYALE,Cineroyale,2025-08-22,Bhadra,6,2610828,600.0,WEB,Cineroyale,Old User,16/08/2025,22/08/2025,6.0,Not Churn,Friday
NP-ES-ONECINEMA,One Cinema- Baneshwor ( Ticket Purchase),2025-08-19,Bhadra,3,2631656,750.0,WEB,One Cinema- Baneshwor ( Ticket Purchase),Old User,16/08/2025,17/08/2025,1.0,Not Churn,Tuesday
NP-ES-MOVIES-RBHR,Regal Cinemas Pvt. Ltd.,2025-09-23,Ashoj,7,2631656,350.0,GPRS,Regal Cinemas Pvt. Ltd.,Old User,16/08/2025,17/08/2025,1.0,Not Churn,Tuesday
NP-ES-MOVIES-CIVIL,QFX Civil,2025-10-11,Ashoj,25,2642914,1760.0,GPRS,QFX Civil,Old User,15/08/2025,18/08/2025,3.0,Not Churn,Saturday
QFX_civil,QFX Civil,2025-08-26,Bhadra,10,2642914,1400.0,WEB,QFX Civil,Old User,15/08/2025,18/08/2025,3.0,Not Churn,Tuesday
NP-ES-MOVIES-RB,Regal Cinemas ( Butwal),2025-10-11,Ashoj,25,2655676,1230.0,GPRS,Regal Cinemas ( Butwal),Deleted User,15/08/2025,23/08/2025,8.0,Not Churn,Saturday
ES-1911290038,Regal Cinemas Pvt. Ltd.. ( Butwal),2025-08-23,Bhadra,7,2655676,990.0,WEB,Regal Cinemas Pvt. Ltd.. ( Butwal),Deleted User,15/08/2025,23/08/2025,8.0,Not Churn,Saturday
NP-ES-QFXBIRGUNJ,Skyline moives (QFX Birgunj ),2025-08-23,Bhadra,7,2658125,392.0,WEB,Skyline moives (QFX Birgunj ),Old User,15/08/2025,17/08/2025,2.0,Not Churn,Saturday
NP-ES-QFXBIRGUNJ,Skyline moives (QFX Birgunj ),2025-10-02,Ashoj,16,2658125,900.0,WEB,Skyline moives (QFX Birgunj ),Old User,15/08/2025,17/08/2025,2.0,Not Churn,Thursday
NP-ES-QFXBIRGUNJ,Skyline moives (QFX Birgunj ),2025-09-04,Bhadra,19,2658125,760.0,WEB,Skyline moives (QFX Birgunj ),Old User,15/08/2025,17/08/2025,2.0,Not Churn,Thursday
NP-ES-MOVIES-QFXBIRGUNJ,Skyline moives (QFX Birgunj ),2025-10-11,Ashoj,25,2658125,900.0,GPRS,Skyline moives (QFX Birgunj ),Old User,15/08/2025,17/08/2025,2.0,Not Churn,Saturday
QFX_labim,QFX Labim,2025-09-04,Bhadra,19,2661237,1120.0,WEB,QFX Labim,Old User,14/08/2025,17/08/2025,3.0,Not Churn,Thursday
NP-ES-MOVIES-LABIM,Qfx Labim,2025-09-28,Ashoj,12,2661237,1120.0,GPRS,Qfx Labim,Old User,14/08/2025,17/08/2025,3.0,Not Churn,Sunday
NP-ES-MOVIES-QFXPKR,QFX Cinemas,2025-10-04,Ashoj,18,2673652,3510.0,GPRS,QFX Cinemas,Old User,16/08/2025,17/08/2025,1.0,Not Churn,Saturday
NP-ES-CHITWANCINE,Chitwan Cineplex Pvt. Ltd.,2025-09-06,Bhadra,21,2673652,3420.0,WEB,Chitwan Cineplex Pvt. Ltd.,Old User,16/08/2025,17/08/2025,1.0,Not Churn,Saturday
NP-ES-QFXBIRGUNJ,Skyline moives (QFX Birgunj ),2025-09-05,Bhadra,20,2688049,1140.0,WEB,Skyline moives (QFX Birgunj ),Old User,15/08/2025,17/08/2025,2.0,Not Churn,Friday
NP-ES-MOVIES-QFXBIRGUNJ,Skyline moives (QFX Birgunj ),2025-10-09,Ashoj,23,2688049,1320.0,GPRS,Skyline moives (QFX Birgunj ),Old User,15/08/2025,17/08/2025,2.0,Not Churn,Thursday
NP-ES-MOVIES-RB,Regal Cinemas ( Butwal),2025-10-06,Ashoj,20,2703075,800.0,GPRS,Regal Cinemas ( Butwal),Old User,08/08/2025,23/08/2025,15.0,Not Churn,Monday
ES-1911290038,Regal Cinemas Pvt. Ltd.. ( Butwal),2025-08-30,Bhadra,14,2703075,540.0,WEB,Regal Cinemas Pvt. Ltd.. ( Butwal),Old User,08/08/2025,23/08/2025,15.0,Not Churn,Saturday
NP-ES-MOVIES-CIVIL,QFX Civil,2025-10-05,Ashoj,19,2707253,880.0,GPRS,QFX Civil,Old User,15/08/2025,17/08/2025,2.0,Not Churn,Sunday
QFX_civil,QFX Civil,2025-08-25,Bhadra,9,2707253,700.0,WEB,QFX Civil,Old User,15/08/2025,17/08/2025,2.0,Not Churn,Monday
NP-ES-CDC,Cine De Chef,2025-10-14,Ashoj,28,2707253,500.0,WEB,Cine De Chef,Old User,15/08/2025,17/08/2025,2.0,Not Churn,Tuesday
bigmovies,Bigmovies,2025-10-07,Ashoj,21,2707253,600.0,WEB,Bigmovies,Old User,15/08/2025,17/08/2025,2.0,Not Churn,Tuesday
NP-ES-BISHWOJYOTI,Bishwojyoti Cineplex Pvt. Ltd,2025-10-08,Ashoj,22,2707253,400.0,WEB,Bishwojyoti Cineplex Pvt. Ltd,Old User,15/08/2025,17/08/2025,2.0,Not Churn,Wednesday
NP-ES-MOVIES-CIVIL,QFX Civil,2025-10-06,Ashoj,20,2707253,700.0,GPRS,QFX Civil,Old User,15/08/2025,17/08/2025,2.0,Not Churn,Monday
eSewa_QFXChhaya,QFX Chhaya Centre,2025-08-31,Bhadra,15,2708379,480.0,WEB,QFX Chhaya Centre,Old User,16/08/2025,17/08/2025,1.0,Not Churn,Sunday
NP-ES-ELEMENTS,Elements Movies (QFX),2025-08-19,Bhadra,3,2708379,680.0,WEB,Elements Movies (QFX),Old User,16/08/2025,17/08/2025,1.0,Not Churn,Tuesday
NP-ES-MOVIES-LABIM,Qfx Labim,2025-10-02,Ashoj,16,2708379,480.0,GPRS,Qfx Labim,Old User,16/08/2025,17/08/2025,1.0,Not Churn,Thursday
eSewa_QFXChhaya,QFX Chhaya Centre,2025-09-08,Bhadra,23,2708379,390.0,WEB,QFX Chhaya Centre,Old User,16/08/2025,17/08/2025,1.0,Not Churn,Monday
NP-ES-MOVIES-CIVIL,QFX Civil,2025-10-10,Ashoj,24,2708379,720.0,GPRS,QFX Civil,Old User,16/08/2025,17/08/2025,1.0,Not Churn,Friday
NP-ES-MOVIES-QFXBIRGUNJ,Skyline moives (QFX Birgunj ),2025-09-26,Ashoj,10,2709476,300.0,GPRS,Skyline moives (QFX Birgunj ),Old User,16/08/2025,17/08/2025,1.0,Not Churn,Friday
NP-ES-QFXBIRGUNJ,Skyline moives (QFX Birgunj ),2025-08-18,Bhadra,2,2709476,250.0,WEB,Skyline moives (QFX Birgunj ),Old User,16/08/2025,17/08/2025,1.0,Not Churn,Monday
NP-ES-QFXBIRGUNJ,Skyline moives (QFX Birgunj ),2025-09-05,Bhadra,20,2709476,300.0,WEB,Skyline moives (QFX Birgunj ),Old User,16/08/2025,17/08/2025,1.0,Not Churn,Friday
NP-ES-CHITWANCINE,Chitwan Cineplex Pvt. Ltd.,2025-08-23,Bhadra,7,2722162,380.0,WEB,Chitwan Cineplex Pvt. Ltd.,Old User,12/08/2025,17/08/2025,5.0,Not Churn,Saturday
Qfx_Jalma,QFX Jalma Bharatpur,2025-09-07,Bhadra,22,2722162,960.0,WEB,QFX Jalma Bharatpur,Old User,12/08/2025,17/08/2025,5.0,Not Churn,Sunday
NP-ES-MOVIES-CHITWANCINE,Chitwan Cineplex Pvt. Ltd.,2025-10-07,Ashoj,21,2722162,1280.0,GPRS,Chitwan Cineplex Pvt. Ltd.,Old User,12/08/2025,17/08/2025,5.0,Not Churn,Tuesday
NP-ES-CHITWANCINE,Chitwan Cineplex Pvt. Ltd.,2025-08-30,Bhadra,14,2722162,380.0,WEB,Chitwan Cineplex Pvt. Ltd.,Old User,12/08/2025,17/08/2025,5.0,Not Churn,Saturday
NP-ES-CHITWANCINE,Chitwan Cineplex Pvt. Ltd.,2025-08-30,Bhadra,14,2728428,760.0,WEB,Chitwan Cineplex Pvt. Ltd.,Old User,16/08/2025,17/08/2025,1.0,Not Churn,Saturday
QFX_civil,QFX Civil,2025-09-06,Bhadra,21,2728428,880.0,WEB,QFX Civil,Old User,16/08/2025,17/08/2025,1.0,Not Churn,Saturday
NP-ES-MOVIES-CIVIL,QFX Civil,2025-10-14,Ashoj,28,2728428,700.0,GPRS,QFX Civil,Old User,16/08/2025,17/08/2025,1.0,Not Churn,Tuesday
ES-1911290038,Regal Cinemas Pvt. Ltd.. ( Butwal),2025-08-18,Bhadra,2,2729113,660.0,WEB,Regal Cinemas Pvt. Ltd.. ( Butwal),Old User,15/08/2025,18/08/2025,3.0,Not Churn,Monday
NP-ES-MOVIES-RB,Regal Cinemas ( Butwal),2025-10-08,Ashoj,22,2729113,840.0,GPRS,Regal Cinemas ( Butwal),Old User,15/08/2025,18/08/2025,3.0,Not Churn,Wednesday
